_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
9.cand.0.liste.5,9.cand.0,9,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,12,2.20
9.cand.1.liste.0,9.cand.1,9,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,71,13.03
9.cand.1.liste.1,9.cand.1,9,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,60,11.01
9.cand.1.liste.2,9.cand.1,9,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,40,7.34
9.cand.1.liste.3,9.cand.1,9,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,38,6.97
9.cand.1.liste.4,9.cand.1,9,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,11,2.02
9.cand.1.liste.5,9.cand.1,9,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,7,1.28
9.cand.1.liste.6,9.cand.1,9,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
9.cand.2.liste.0,9.cand.2,9,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,5,0.92
9.cand.3.liste.0,9.cand.3,9,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,4,0.73
9.cand.4.liste.0,9.cand.4,9,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,0.55
9.cand.5.liste.0,9.cand.5,9,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,3,0.55
9.cand.6.liste.0,9.cand.6,9,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.37
9.cand.7.liste.0,9.cand.7,9,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
9.cand.8.liste.0,9.cand.8,9,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
10.cand.0.liste.0,10.cand.0,10,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,42,16.28
10.cand.0.liste.1,10.cand.0,10,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,31,12.02
10.cand.0.liste.2,10.cand.0,10,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,27,10.47
10.cand.0.liste.3,10.cand.0,10,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,25,9.69
10.cand.0.liste.4,10.cand.0,10,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,25,9.69
10.cand.0.liste.5,10.cand.0,10,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,14,5.43
10.cand.0.liste.6,10.cand.0,10,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.39
10.cand.1.liste.0,10.cand.1,10,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,55,21.32
10.cand.1.liste.1,10.cand.1,10,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,11,4.26
10.cand.1.liste.2,10.cand.1,10,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,10,3.88
10.cand.1.liste.3,10.cand.1,10,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,8,3.10
10.cand.1.liste.4,10.cand.1,10,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,0.78
10.cand.1.liste.5,10.cand.1,10,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,1,0.39
10.cand.2.liste.0,10.cand.2,10,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.78
10.cand.3.liste.0,10.cand.3,10,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,2,0.78
10.cand.4.liste.0,10.cand.4,10,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.39
10.cand.5.liste.0,10.cand.5,10,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,0.39
10.cand.6.liste.0,10.cand.6,10,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
10.cand.7.liste.0,10.cand.7,10,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
10.cand.8.liste.0,10.cand.8,10,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
11.cand.0.liste.0,11.cand.0,11,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,53,12.56
11.cand.0.liste.1,11.cand.0,11,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,45,10.66
11.cand.0.liste.2,11.cand.0,11,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,39,9.24
11.cand.0.liste.3,11.cand.0,11,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,37,8.77
11.cand.0.liste.4,11.cand.0,11,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,36,8.53
11.cand.0.liste.5,11.cand.0,11,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,33,7.82
11.cand.0.liste.6,11.cand.0,11,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
11.cand.1.liste.0,11.cand.1,11,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,92,21.80
11.cand.1.liste.1,11.cand.1,11,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,20,4.74
11.cand.1.liste.2,11.cand.1,11,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,18,4.27
11.cand.1.liste.3,11.cand.1,11,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,17,4.03
11.cand.1.liste.4,11.cand.1,11,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,10,2.37
11.cand.1.liste.5,11.cand.1,11,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,4,0.95
11.cand.2.liste.0,11.cand.2,11,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,5,1.18
11.cand.3.liste.0,11.cand.3,11,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,5,1.18
11.cand.4.liste.0,11.cand.4,11,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,3,0.71
11.cand.5.liste.0,11.cand.5,11,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,3,0.71
11.cand.6.liste.0,11.cand.6,11,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,2,0.47
11.cand.7.liste.0,11.cand.7,11,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
11.cand.8.liste.0,11.cand.8,11,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
12.cand.0.liste.0,12.cand.0,12,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,58,17.21
12.cand.0.liste.1,12.cand.0,12,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,41,12.17
12.cand.0.liste.2,12.cand.0,12,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,41,12.17
12.cand.0.liste.3,12.cand.0,12,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,37,10.98
12.cand.0.liste.4,12.cand.0,12,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,34,10.09
12.cand.0.liste.5,12.cand.0,12,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,4,1.19
12.cand.0.liste.6,12.cand.0,12,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
12.cand.1.liste.0,12.cand.1,12,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,58,17.21
12.cand.1.liste.1,12.cand.1,12,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,17,5.04
12.cand.1.liste.2,12.cand.1,12,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,12,3.56
12.cand.1.liste.3,12.cand.1,12,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,12,3.56
12.cand.1.liste.4,12.cand.1,12,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,9,2.67
12.cand.1.liste.5,12.cand.1,12,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
12.cand.2.liste.0,12.cand.2,12,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,8,2.37
12.cand.3.liste.0,12.cand.3,12,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,4,1.19
12.cand.4.liste.0,12.cand.4,12,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.30
12.cand.5.liste.0,12.cand.5,12,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.30
12.cand.6.liste.0,12.cand.6,12,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
12.cand.7.liste.0,12.cand.7,12,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
12.cand.8.liste.0,12.cand.8,12,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
13.cand.0.liste.0,13.cand.0,13,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,52,16.00
13.cand.0.liste.1,13.cand.0,13,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,43,13.23
13.cand.0.liste.2,13.cand.0,13,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,32,9.85
13.cand.0.liste.3,13.cand.0,13,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,24,7.38
13.cand.0.liste.4,13.cand.0,13,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,15,4.62
13.cand.0.liste.5,13.cand.0,13,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,2,0.62
13.cand.0.liste.6,13.cand.0,13,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
13.cand.1.liste.0,13.cand.1,13,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,78,24.00
13.cand.1.liste.1,13.cand.1,13,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,23,7.08
13.cand.1.liste.2,13.cand.1,13,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,20,6.15
13.cand.1.liste.3,13.cand.1,13,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,11,3.38
13.cand.1.liste.4,13.cand.1,13,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,9,2.77
13.cand.1.liste.5,13.cand.1,13,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,3,0.92
13.cand.2.liste.0,13.cand.2,13,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,5,1.54
13.cand.3.liste.0,13.cand.3,13,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,3,0.92
13.cand.4.liste.0,13.cand.4,13,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,3,0.92
13.cand.5.liste.0,13.cand.5,13,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.31
13.cand.6.liste.0,13.cand.6,13,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,0.31
13.cand.7.liste.0,13.cand.7,13,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
13.cand.8.liste.0,13.cand.8,13,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
14.cand.0.liste.0,14.cand.0,14,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,25,18.25
14.cand.0.liste.1,14.cand.0,14,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,16,11.68
14.cand.0.liste.2,14.cand.0,14,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,10,7.30
14.cand.0.liste.3,14.cand.0,14,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,8,5.84
14.cand.0.liste.4,14.cand.0,14,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,7,5.11
14.cand.0.liste.5,14.cand.0,14,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,1.46
14.cand.1.liste.0,14.cand.1,14,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,21,15.33
14.cand.1.liste.1,14.cand.1,14,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,17,12.41
14.cand.1.liste.2,14.cand.1,14,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,11,8.03
14.cand.1.liste.3,14.cand.1,14,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,6,4.38
14.cand.1.liste.4,14.cand.1,14,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,3,2.19
14.cand.1.liste.5,14.cand.1,14,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,2,1.46
14.cand.1.liste.6,14.cand.1,14,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
14.cand.2.liste.0,14.cand.2,14,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,2,1.46
14.cand.3.liste.0,14.cand.3,14,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,2,1.46
14.cand.4.liste.0,14.cand.4,14,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,2,1.46
14.cand.5.liste.0,14.cand.5,14,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,2,1.46
14.cand.6.liste.0,14.cand.6,14,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.73
14.cand.7.liste.0,14.cand.7,14,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
14.cand.8.liste.0,14.cand.8,14,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
15.cand.0.liste.0,15.cand.0,15,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,40,31.01
15.cand.0.liste.1,15.cand.0,15,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,13,10.08
15.cand.0.liste.2,15.cand.0,15,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,11,8.53
15.cand.0.liste.3,15.cand.0,15,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,8,6.20
15.cand.0.liste.4,15.cand.0,15,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,2,1.55
15.cand.0.liste.5,15.cand.0,15,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,1,0.78
15.cand.1.liste.0,15.cand.1,15,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,12,9.30
15.cand.1.liste.1,15.cand.1,15,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,12,9.30
15.cand.1.liste.2,15.cand.1,15,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,10,7.75
15.cand.1.liste.3,15.cand.1,15,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,10,7.75
15.cand.1.liste.4,15.cand.1,15,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,3,2.33
15.cand.1.liste.5,15.cand.1,15,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,1,0.78
15.cand.1.liste.6,15.cand.1,15,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
15.cand.2.liste.0,15.cand.2,15,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,3,2.33
15.cand.3.liste.0,15.cand.3,15,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.78
15.cand.4.liste.0,15.cand.4,15,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.78
15.cand.5.liste.0,15.cand.5,15,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
15.cand.6.liste.0,15.cand.6,15,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
15.cand.7.liste.0,15.cand.7,15,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.78
15.cand.8.liste.0,15.cand.8,15,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
16.cand.0.liste.0,16.cand.0,16,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,64,21.69
16.cand.0.liste.1,16.cand.0,16,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,30,10.17
16.cand.0.liste.2,16.cand.0,16,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,28,9.49
16.cand.0.liste.3,16.cand.0,16,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,14,4.75
16.cand.0.liste.4,16.cand.0,16,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,11,3.73
16.cand.0.liste.5,16.cand.0,16,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,4,1.36
16.cand.0.liste.6,16.cand.0,16,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
16.cand.1.liste.0,16.cand.1,16,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,76,25.76
16.cand.1.liste.1,16.cand.1,16,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,26,8.81
16.cand.1.liste.2,16.cand.1,16,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,17,5.76
16.cand.1.liste.3,16.cand.1,16,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,9,3.05
16.cand.1.liste.4,16.cand.1,16,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,3,1.02
16.cand.1.liste.5,16.cand.1,16,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,3,1.02
16.cand.2.liste.0,16.cand.2,16,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,2,0.68
16.cand.3.liste.0,16.cand.3,16,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,3,1.02
16.cand.4.liste.0,16.cand.4,16,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,1.02
16.cand.5.liste.0,16.cand.5,16,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.34
16.cand.6.liste.0,16.cand.6,16,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.34
16.cand.7.liste.0,16.cand.7,16,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
16.cand.8.liste.0,16.cand.8,16,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
17.cand.0.liste.0,17.cand.0,17,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,171,34.69
17.cand.0.liste.1,17.cand.0,17,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,47,9.53
17.cand.0.liste.2,17.cand.0,17,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,25,5.07
17.cand.0.liste.3,17.cand.0,17,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,12,2.43
17.cand.0.liste.4,17.cand.0,17,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,12,2.43
17.cand.0.liste.5,17.cand.0,17,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,8,1.62
17.cand.1.liste.0,17.cand.1,17,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,66,13.39
17.cand.1.liste.1,17.cand.1,17,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,45,9.13
17.cand.1.liste.2,17.cand.1,17,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,43,8.72
17.cand.1.liste.3,17.cand.1,17,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,25,5.07
17.cand.1.liste.4,17.cand.1,17,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,24,4.87
17.cand.1.liste.5,17.cand.1,17,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,2,0.41
17.cand.1.liste.6,17.cand.1,17,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
17.cand.2.liste.0,17.cand.2,17,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,4,0.81
17.cand.3.liste.0,17.cand.3,17,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,4,0.81
17.cand.4.liste.0,17.cand.4,17,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,2,0.41
17.cand.5.liste.0,17.cand.5,17,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,2,0.41
17.cand.6.liste.0,17.cand.6,17,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.20
17.cand.7.liste.0,17.cand.7,17,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
17.cand.8.liste.0,17.cand.8,17,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
18.cand.0.liste.0,18.cand.0,18,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,61,11.69
18.cand.0.liste.1,18.cand.0,18,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,56,10.73
18.cand.0.liste.2,18.cand.0,18,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,46,8.81
18.cand.0.liste.3,18.cand.0,18,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,46,8.81
18.cand.0.liste.4,18.cand.0,18,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,36,6.90
18.cand.0.liste.5,18.cand.0,18,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,11,2.11
18.cand.0.liste.6,18.cand.0,18,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
18.cand.1.liste.0,18.cand.1,18,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,149,28.54
18.cand.1.liste.1,18.cand.1,18,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,36,6.90
18.cand.1.liste.2,18.cand.1,18,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,26,4.98
18.cand.1.liste.3,18.cand.1,18,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,14,2.68
