_link,_link_main,cogn,nome,a_nome,d_nasc,l_nasc,pos,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis
780.cand.4,780,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.73,3,0.75
780.cand.5,780,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.48,1,0.25
780.cand.6,780,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.48,2,0.50
780.cand.7,780,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.24,1,0.25
780.cand.8,780,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.24,2,0.50
781.cand.0,781,BUCCI,MARCO,,19591031000000,GENOVA,8,,,300,54.35,290,55.13
781.cand.1,781,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,234,42.39,216,41.06
781.cand.2,781,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,8,1.45,8,1.52
781.cand.3,781,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,0.72,4,0.76
781.cand.4,781,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.36,2,0.38
781.cand.5,781,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.18,1,0.19
781.cand.6,781,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.18,1,0.19
781.cand.7,781,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.18,3,0.57
781.cand.8,781,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.18,1,0.19
782.cand.0,782,BUCCI,MARCO,,19591031000000,GENOVA,8,,,249,53.78,233,53.69
782.cand.1,782,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,192,41.47,182,41.94
782.cand.2,782,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,9,1.94,7,1.61
782.cand.3,782,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,6,1.30,6,1.38
782.cand.4,782,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,1.08,4,0.92
782.cand.5,782,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.43,2,0.46
782.cand.6,782,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
782.cand.7,782,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
782.cand.8,782,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
783.cand.0,783,BUCCI,MARCO,,19591031000000,GENOVA,8,,,343,51.19,332,51.31
783.cand.1,783,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,303,45.22,293,45.29
783.cand.2,783,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,8,1.19,7,1.08
783.cand.3,783,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,5,0.75,7,1.08
783.cand.4,783,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.60,2,0.31
783.cand.5,783,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.30,1,0.15
783.cand.6,783,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.30,2,0.31
783.cand.7,783,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.30,2,0.31
783.cand.8,783,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.15,1,0.15
784.cand.0,784,BUCCI,MARCO,,19591031000000,GENOVA,8,,,232,52.97,224,52.58
784.cand.1,784,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,184,42.01,180,42.25
784.cand.2,784,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,9,2.05,9,2.11
784.cand.3,784,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,5,1.14,5,1.17
784.cand.4,784,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,1.14,5,1.17
784.cand.5,784,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.46,2,0.47
784.cand.6,784,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.23,1,0.23
784.cand.7,784,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
784.cand.8,784,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
785.cand.0,785,BUCCI,MARCO,,19591031000000,GENOVA,8,,,94,46.77,92,48.94
785.cand.1,785,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,91,45.27,82,43.62
785.cand.2,785,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,6,2.99,5,2.66
785.cand.3,785,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,5,2.49,5,2.66
785.cand.4,785,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,1.00,2,1.06
785.cand.5,785,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,1.00,1,0.53
785.cand.6,785,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.50,1,0.53
785.cand.7,785,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
785.cand.8,785,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
786.cand.0,786,BUCCI,MARCO,,19591031000000,GENOVA,8,,,272,51.42,258,52.12
786.cand.1,786,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,229,43.29,216,43.64
786.cand.2,786,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,11,2.08,7,1.41
786.cand.3,786,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,8,1.51,6,1.21
786.cand.4,786,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,0.76,3,0.61
786.cand.5,786,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,0.57,3,0.61
786.cand.6,786,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.19,1,0.20
786.cand.7,786,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.19,1,0.20
786.cand.8,786,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
787.cand.0,787,BUCCI,MARCO,,19591031000000,GENOVA,8,,,310,54.29,300,53.96
787.cand.1,787,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,243,42.56,237,42.63
787.cand.2,787,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,8,1.40,8,1.44
787.cand.3,787,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,0.70,4,0.72
787.cand.4,787,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.35,2,0.36
787.cand.5,787,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.18,1,0.18
787.cand.6,787,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.18,1,0.18
787.cand.7,787,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.18,2,0.36
787.cand.8,787,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.18,1,0.18
788.cand.0,788,BUCCI,MARCO,,19591031000000,GENOVA,8,,,258,57.85,249,58.04
788.cand.1,788,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,163,36.55,155,36.13
788.cand.2,788,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,7,1.57,7,1.63
788.cand.3,788,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,6,1.35,6,1.40
788.cand.4,788,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,1.12,5,1.17
788.cand.5,788,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,0.90,4,0.93
788.cand.6,788,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.67,3,0.70
788.cand.7,788,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
788.cand.8,788,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
789.cand.0,789,BUCCI,MARCO,,19591031000000,GENOVA,8,,,273,57.72,261,58.00
789.cand.1,789,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,179,37.84,169,37.56
789.cand.2,789,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,9,1.90,9,2.00
789.cand.3,789,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,0.85,4,0.89
789.cand.4,789,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,0.85,3,0.67
789.cand.5,789,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.42,2,0.44
789.cand.6,789,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.21,1,0.22
789.cand.7,789,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.21,1,0.22
789.cand.8,789,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
790.cand.0,790,BUCCI,MARCO,,19591031000000,GENOVA,8,,,196,50.65,178,49.72
790.cand.1,790,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,161,41.60,152,42.46
790.cand.2,790,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,10,2.58,10,2.79
790.cand.3,790,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,9,2.33,8,2.23
790.cand.4,790,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,7,1.81,6,1.68
790.cand.5,790,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.03,4,1.12
790.cand.6,790,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
790.cand.7,790,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
790.cand.8,790,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
791.cand.0,791,BUCCI,MARCO,,19591031000000,GENOVA,8,,,296,61.41,278,61.50
791.cand.1,791,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,168,34.85,158,34.96
791.cand.2,791,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,5,1.04,5,1.11
791.cand.3,791,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.83,4,0.88
791.cand.4,791,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,4,0.83,3,0.66
791.cand.5,791,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.62,2,0.44
791.cand.6,791,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.21,1,0.22
791.cand.7,791,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.21,1,0.22
791.cand.8,791,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
792.cand.0,792,BUCCI,MARCO,,19591031000000,GENOVA,8,,,324,56.45,309,56.59
792.cand.1,792,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,219,38.15,206,37.73
792.cand.2,792,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,11,1.92,11,2.01
792.cand.3,792,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,8,1.39,8,1.47
792.cand.4,792,MORRA,NICOLA,,19630705000000,GENOVA,7,,,7,1.22,7,1.28
792.cand.5,792,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,0.87,5,0.92
792.cand.6,792,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
792.cand.7,792,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
792.cand.8,792,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
793.cand.0,793,BUCCI,MARCO,,19591031000000,GENOVA,8,,,123,68.33,114,66.28
793.cand.1,793,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,54,30.00,53,30.81
793.cand.2,793,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.56,1,0.58
793.cand.3,793,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.56,1,0.58
793.cand.4,793,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.56,1,0.58
793.cand.5,793,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
793.cand.6,793,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
793.cand.7,793,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,1,0.58
793.cand.8,793,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,1,0.58
794.cand.0,794,BUCCI,MARCO,,19591031000000,GENOVA,8,,,140,59.83,132,59.46
794.cand.1,794,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,82,35.04,77,34.68
794.cand.2,794,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,1.71,4,1.80
794.cand.3,794,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,1.28,4,1.80
794.cand.4,794,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.85,2,0.90
794.cand.5,794,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.43,1,0.45
794.cand.6,794,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.43,1,0.45
794.cand.7,794,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.43,1,0.45
794.cand.8,794,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
795.cand.0,795,BUCCI,MARCO,,19591031000000,GENOVA,8,,,217,61.13,201,60.00
795.cand.1,795,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,117,32.96,116,34.63
795.cand.2,795,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,5,1.41,5,1.49
795.cand.3,795,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,1.13,4,1.19
795.cand.4,795,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,1.13,3,0.90
795.cand.5,795,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.85,3,0.90
795.cand.6,795,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,3,0.85,3,0.90
795.cand.7,795,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.56,0,0
795.cand.8,795,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
796.cand.0,796,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,230,56.23,224,57.88
796.cand.1,796,BUCCI,MARCO,,19591031000000,GENOVA,8,,,165,40.34,152,39.28
796.cand.2,796,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,1.22,3,0.78
796.cand.3,796,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,3,0.73,2,0.52
796.cand.4,796,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.49,2,0.52
796.cand.5,796,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.24,1,0.26
796.cand.6,796,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.24,1,0.26
796.cand.7,796,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.24,1,0.26
796.cand.8,796,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.24,1,0.26
797.cand.0,797,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,195,48.63,193,50.13
797.cand.1,797,BUCCI,MARCO,,19591031000000,GENOVA,8,,,183,45.64,169,43.90
797.cand.2,797,MORRA,NICOLA,,19630705000000,GENOVA,7,,,6,1.50,6,1.56
797.cand.3,797,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,5,1.25,5,1.30
797.cand.4,797,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,5,1.25,5,1.30
797.cand.5,797,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,4,1.00,4,1.04
797.cand.6,797,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.75,3,0.78
797.cand.7,797,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
797.cand.8,797,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
798.cand.0,798,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,261,59.05,259,61.37
798.cand.1,798,BUCCI,MARCO,,19591031000000,GENOVA,8,,,175,39.59,157,37.20
798.cand.2,798,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.45,2,0.47
798.cand.3,798,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.45,2,0.47
798.cand.4,798,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.23,1,0.24
798.cand.5,798,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.23,1,0.24
798.cand.6,798,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
798.cand.7,798,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
798.cand.8,798,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
799.cand.0,799,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,261,57.11,258,58.50
799.cand.1,799,BUCCI,MARCO,,19591031000000,GENOVA,8,,,175,38.29,164,37.19
799.cand.2,799,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,12,2.63,12,2.72
799.cand.3,799,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,0.88,2,0.45
799.cand.4,799,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.44,2,0.45
799.cand.5,799,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,0.44,2,0.45
799.cand.6,799,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.22,1,0.23
799.cand.7,799,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
799.cand.8,799,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
800.cand.0,800,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,268,59.42,252,60.72
800.cand.1,800,BUCCI,MARCO,,19591031000000,GENOVA,8,,,166,36.81,152,36.63
800.cand.2,800,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,5,1.11,3,0.72
800.cand.3,800,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,0.89,3,0.72
800.cand.4,800,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,0.89,2,0.48
800.cand.5,800,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,0.67,2,0.48
800.cand.6,800,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.22,1,0.24
800.cand.7,800,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
800.cand.8,800,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
801.cand.0,801,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,259,58.47,247,59.38
801.cand.1,801,BUCCI,MARCO,,19591031000000,GENOVA,8,,,173,39.05,161,38.70
801.cand.2,801,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.90,3,0.72
801.cand.3,801,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.68,3,0.72
801.cand.4,801,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.23,1,0.24
801.cand.5,801,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.23,1,0.24
801.cand.6,801,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.23,0,0
801.cand.7,801,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.23,0,0
801.cand.8,801,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
802.cand.0,802,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,178,61.59,161,60.98
802.cand.1,802,BUCCI,MARCO,,19591031000000,GENOVA,8,,,102,35.29,94,35.61
802.cand.2,802,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.38,4,1.52
802.cand.3,802,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,1.04,3,1.14
802.cand.4,802,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.35,1,0.38
802.cand.5,802,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.35,1,0.38
802.cand.6,802,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
802.cand.7,802,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
802.cand.8,802,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
803.cand.0,803,BUCCI,MARCO,,19591031000000,GENOVA,8,,,187,65.38,177,65.31
803.cand.1,803,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,77,26.92,75,27.68
803.cand.2,803,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,11,3.85,9,3.32
803.cand.3,803,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,1.05,3,1.11
803.cand.4,803,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,1.05,3,1.11
803.cand.5,803,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.70,2,0.74
803.cand.6,803,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.70,1,0.37
803.cand.7,803,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.35,1,0.37
803.cand.8,803,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
804.cand.0,804,BUCCI,MARCO,,19591031000000,GENOVA,8,,,127,59.07,126,60.58
804.cand.1,804,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,77,35.81,75,36.06
804.cand.2,804,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,7,3.26,4,1.92
804.cand.3,804,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.93,2,0.96
804.cand.4,804,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.47,1,0.48
804.cand.5,804,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.47,0,0
804.cand.6,804,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
804.cand.7,804,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
804.cand.8,804,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
805.cand.0,805,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,225,57.11,212,58.40
805.cand.1,805,BUCCI,MARCO,,19591031000000,GENOVA,8,,,159,40.36,141,38.84
805.cand.2,805,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.76,3,0.83
805.cand.3,805,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.76,3,0.83
805.cand.4,805,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.51,2,0.55
805.cand.5,805,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.51,2,0.55
805.cand.6,805,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
805.cand.7,805,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
805.cand.8,805,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
806.cand.0,806,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,239,57.18,240,58.54
806.cand.1,806,BUCCI,MARCO,,19591031000000,GENOVA,8,,,166,39.71,157,38.29
806.cand.2,806,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,1.20,5,1.22
806.cand.3,806,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,0.96,4,0.98
806.cand.4,806,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.48,2,0.49
806.cand.5,806,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.24,1,0.24
806.cand.6,806,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.24,1,0.24
806.cand.7,806,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
806.cand.8,806,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
807.cand.0,807,BUCCI,MARCO,,19591031000000,GENOVA,8,,,169,50.90,155,50.16
807.cand.1,807,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,150,45.18,141,45.63
807.cand.2,807,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,1.51,5,1.62
807.cand.3,807,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,1.20,4,1.29
807.cand.4,807,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.60,2,0.65
807.cand.5,807,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.30,1,0.32
807.cand.6,807,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.30,1,0.32
807.cand.7,807,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
807.cand.8,807,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
808.cand.0,808,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,173,49.15,166,49.85
808.cand.1,808,BUCCI,MARCO,,19591031000000,GENOVA,8,,,159,45.17,149,44.74
