minint_elettorale,comune,comune_codice,codice_sezione,elettori_totali,elettori_maschi,elettori_femmine,orario,votanti,votanti_maschi,votanti_femmine,percentuale_votanti,percentuale_tornata_precedente,file,com_istat_code
1070340320,MASONE,320,1,1133,555,578,20241027230000,314,0,0,27.71,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,1,1133,555,578,20241028150000,427,211,216,37.69,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,2,687,346,341,20241027120000,106,0,0,15.43,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,2,687,346,341,20241027190000,298,0,0,43.38,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,2,687,346,341,20241027230000,330,0,0,48.03,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,2,687,346,341,20241028150000,414,207,207,60.26,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,3,692,335,357,20241027120000,104,0,0,15.03,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,3,692,335,357,20241027190000,288,0,0,41.62,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,3,692,335,357,20241027230000,344,0,0,49.71,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,3,692,335,357,20241028150000,456,222,234,65.9,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,4,779,396,383,20241027120000,118,0,0,15.15,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,4,779,396,383,20241027190000,290,0,0,37.23,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,4,779,396,383,20241027230000,342,0,0,43.9,null,affluenza_comune_034_0320,010032
1070340320,MASONE,320,4,779,396,383,20241028150000,483,252,231,62,null,affluenza_comune_034_0320,010032
1070340330,MELE,330,1,848,406,442,20241027120000,121,0,0,14.27,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,1,848,406,442,20241027190000,305,0,0,35.97,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,1,848,406,442,20241027230000,346,0,0,40.8,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,1,848,406,442,20241028150000,464,224,240,54.72,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,2,838,414,424,20241027120000,122,0,0,14.56,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,2,838,414,424,20241027190000,311,0,0,37.11,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,2,838,414,424,20241027230000,356,0,0,42.48,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,2,838,414,424,20241028150000,462,237,225,55.13,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,3,550,283,267,20241027120000,81,0,0,14.73,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,3,550,283,267,20241027190000,228,0,0,41.45,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,3,550,283,267,20241027230000,231,0,0,42,null,affluenza_comune_034_0330,010033
1070340330,MELE,330,3,550,283,267,20241028150000,294,150,144,53.45,null,affluenza_comune_034_0330,010033
1070340340,MEZZANEGO,340,1,972,482,490,20241027120000,54,0,0,5.56,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,1,972,482,490,20241027190000,180,0,0,18.52,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,1,972,482,490,20241027230000,219,0,0,22.53,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,1,972,482,490,20241028150000,304,160,144,31.28,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,2,488,248,240,20241027120000,63,0,0,12.91,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,2,488,248,240,20241027190000,157,0,0,32.17,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,2,488,248,240,20241027230000,183,0,0,37.5,null,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,2,488,248,240,20241028150000,243,132,111,49.8,null,affluenza_comune_034_0340,010034
1070340350,MIGNANEGO,350,1,1039,501,538,20241027120000,108,0,0,10.39,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,1,1039,501,538,20241027190000,276,0,0,26.56,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,1,1039,501,538,20241027230000,302,0,0,29.07,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,1,1039,501,538,20241028150000,412,208,204,39.65,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,2,784,383,401,20241027120000,105,0,0,13.39,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,2,784,383,401,20241027190000,287,0,0,36.61,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,2,784,383,401,20241027230000,331,0,0,42.22,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,2,784,383,401,20241028150000,432,215,217,55.1,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,3,697,348,349,20241027120000,92,0,0,13.2,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,3,697,348,349,20241027190000,219,0,0,31.42,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,3,697,348,349,20241027230000,242,0,0,34.72,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,3,697,348,349,20241028150000,346,178,168,49.64,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,4,713,342,371,20241027120000,105,0,0,14.73,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,4,713,342,371,20241027190000,244,0,0,34.22,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,4,713,342,371,20241027230000,284,0,0,39.83,null,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,4,713,342,371,20241028150000,362,179,183,50.77,null,affluenza_comune_034_0350,010035
1070340360,MOCONESI,360,1,999,515,484,20241027120000,96,0,0,9.61,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,1,999,515,484,20241027190000,275,0,0,27.53,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,1,999,515,484,20241027230000,312,0,0,31.23,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,1,999,515,484,20241028150000,444,229,215,44.44,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,2,564,286,278,20241027120000,45,0,0,7.98,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,2,564,286,278,20241027190000,125,0,0,22.16,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,2,564,286,278,20241027230000,143,0,0,25.35,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,2,564,286,278,20241028150000,211,105,106,37.41,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,3,668,341,327,20241027120000,76,0,0,11.38,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,3,668,341,327,20241027190000,206,0,0,30.84,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,3,668,341,327,20241027230000,256,0,0,38.32,null,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,3,668,341,327,20241028150000,341,177,164,51.05,null,affluenza_comune_034_0360,010036
1070340370,MONEGLIA,370,1,940,461,479,20241027120000,105,0,0,11.17,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,1,940,461,479,20241027190000,196,0,0,20.85,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,1,940,461,479,20241027230000,220,0,0,23.4,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,1,940,461,479,20241028150000,296,146,150,31.49,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,2,1011,493,518,20241027120000,142,0,0,14.05,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,2,1011,493,518,20241027190000,294,0,0,29.08,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,2,1011,493,518,20241027230000,345,0,0,34.12,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,2,1011,493,518,20241028150000,507,251,256,50.15,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,3,1092,535,557,20241027120000,116,0,0,10.62,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,3,1092,535,557,20241027190000,276,0,0,25.27,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,3,1092,535,557,20241027230000,323,0,0,29.58,null,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,3,1092,535,557,20241028150000,456,229,227,41.76,null,affluenza_comune_034_0370,010037
1070340380,MONTEBRUNO,380,1,195,95,100,20241027120000,26,0,0,13.33,null,affluenza_comune_034_0380,010038
1070340380,MONTEBRUNO,380,1,195,95,100,20241027190000,60,0,0,30.77,null,affluenza_comune_034_0380,010038
1070340380,MONTEBRUNO,380,1,195,95,100,20241027230000,63,0,0,32.31,null,affluenza_comune_034_0380,010038
1070340380,MONTEBRUNO,380,1,195,95,100,20241028150000,82,48,34,42.05,null,affluenza_comune_034_0380,010038
1070340390,MONTOGGIO,390,1,1003,492,511,20241027120000,110,0,0,10.97,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,1,1003,492,511,20241027190000,283,0,0,28.22,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,1,1003,492,511,20241027230000,324,0,0,32.3,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,1,1003,492,511,20241028150000,440,217,223,43.87,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,2,875,451,424,20241027120000,117,0,0,13.37,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,2,875,451,424,20241027190000,248,0,0,28.34,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,2,875,451,424,20241027230000,289,0,0,33.03,null,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,2,875,451,424,20241028150000,388,192,196,44.34,null,affluenza_comune_034_0390,010039
1070340400,NE,400,1,598,306,292,20241027120000,48,0,0,8.03,null,affluenza_comune_034_0400,010040
1070340400,NE,400,1,598,306,292,20241027190000,167,0,0,27.93,null,affluenza_comune_034_0400,010040
1070340400,NE,400,1,598,306,292,20241027230000,187,0,0,31.27,null,affluenza_comune_034_0400,010040
1070340400,NE,400,1,598,306,292,20241028150000,279,138,141,46.66,null,affluenza_comune_034_0400,010040
1070340400,NE,400,2,547,268,279,20241027120000,54,0,0,9.87,null,affluenza_comune_034_0400,010040
1070340400,NE,400,2,547,268,279,20241027190000,150,0,0,27.42,null,affluenza_comune_034_0400,010040
1070340400,NE,400,2,547,268,279,20241027230000,179,0,0,32.72,null,affluenza_comune_034_0400,010040
1070340400,NE,400,2,547,268,279,20241028150000,261,137,124,47.71,null,affluenza_comune_034_0400,010040
1070340400,NE,400,3,467,238,229,20241027120000,27,0,0,5.78,null,affluenza_comune_034_0400,010040
1070340400,NE,400,3,467,238,229,20241027190000,81,0,0,17.34,null,affluenza_comune_034_0400,010040
1070340400,NE,400,3,467,238,229,20241027230000,97,0,0,20.77,null,affluenza_comune_034_0400,010040
1070340400,NE,400,3,467,238,229,20241028150000,131,75,56,28.05,null,affluenza_comune_034_0400,010040
1070340400,NE,400,4,446,241,205,20241027120000,25,0,0,5.61,null,affluenza_comune_034_0400,010040
1070340400,NE,400,4,446,241,205,20241027190000,68,0,0,15.25,null,affluenza_comune_034_0400,010040
1070340400,NE,400,4,446,241,205,20241027230000,84,0,0,18.83,null,affluenza_comune_034_0400,010040
1070340400,NE,400,4,446,241,205,20241028150000,127,80,47,28.48,null,affluenza_comune_034_0400,010040
1070340400,NE,400,5,365,177,188,20241027120000,14,0,0,3.84,null,affluenza_comune_034_0400,010040
1070340400,NE,400,5,365,177,188,20241027190000,50,0,0,13.7,null,affluenza_comune_034_0400,010040
1070340400,NE,400,5,365,177,188,20241027230000,64,0,0,17.53,null,affluenza_comune_034_0400,010040
1070340400,NE,400,5,365,177,188,20241028150000,88,42,46,24.11,null,affluenza_comune_034_0400,010040
1070340410,NEIRONE,410,1,460,246,214,20241027120000,40,0,0,8.7,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,1,460,246,214,20241027190000,105,0,0,22.83,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,1,460,246,214,20241027230000,118,0,0,25.65,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,1,460,246,214,20241028150000,174,100,74,37.83,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,2,461,235,226,20241027120000,47,0,0,10.2,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,2,461,235,226,20241027190000,114,0,0,24.73,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,2,461,235,226,20241027230000,133,0,0,28.85,null,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,2,461,235,226,20241028150000,179,93,86,38.83,null,affluenza_comune_034_0410,010041
1070340420,ORERO,420,1,525,266,259,20241027120000,54,0,0,10.29,null,affluenza_comune_034_0420,010042
1070340420,ORERO,420,1,525,266,259,20241027190000,151,0,0,28.76,null,affluenza_comune_034_0420,010042
1070340420,ORERO,420,1,525,266,259,20241027230000,173,0,0,32.95,null,affluenza_comune_034_0420,010042
1070340420,ORERO,420,1,525,266,259,20241028150000,236,131,105,44.95,null,affluenza_comune_034_0420,010042
1070340430,PIEVE LIGURE,430,1,931,459,472,20241027120000,122,0,0,13.1,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,1,931,459,472,20241027190000,279,0,0,29.97,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,1,931,459,472,20241027230000,311,0,0,33.4,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,1,931,459,472,20241028150000,414,205,209,44.47,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,2,901,438,463,20241027120000,106,0,0,11.76,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,2,901,438,463,20241027190000,283,0,0,31.41,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,2,901,438,463,20241027230000,314,0,0,34.85,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,2,901,438,463,20241028150000,403,195,208,44.73,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,3,1025,497,528,20241027120000,99,0,0,9.66,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,3,1025,497,528,20241027190000,276,0,0,26.93,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,3,1025,497,528,20241027230000,325,0,0,31.71,null,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,3,1025,497,528,20241028150000,430,207,223,41.95,null,affluenza_comune_034_0430,010043
1070340440,PORTOFINO,440,1,841,413,428,20241027120000,33,0,0,3.92,null,affluenza_comune_034_0440,010044
1070340440,PORTOFINO,440,1,841,413,428,20241027190000,100,0,0,11.89,null,affluenza_comune_034_0440,010044
1070340440,PORTOFINO,440,1,841,413,428,20241027230000,105,0,0,12.49,null,affluenza_comune_034_0440,010044
1070340440,PORTOFINO,440,1,841,413,428,20241028150000,172,83,89,20.45,null,affluenza_comune_034_0440,010044
1070340450,PROPATA,450,1,162,85,77,20241027120000,14,0,0,8.64,null,affluenza_comune_034_0450,010045
1070340450,PROPATA,450,1,162,85,77,20241027190000,27,0,0,16.67,null,affluenza_comune_034_0450,010045
1070340450,PROPATA,450,1,162,85,77,20241027230000,33,0,0,20.37,null,affluenza_comune_034_0450,010045
1070340450,PROPATA,450,1,162,85,77,20241028150000,54,31,23,33.33,null,affluenza_comune_034_0450,010045
1070340460,RAPALLO,460,1,1107,493,614,20241027120000,107,0,0,9.67,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,1,1107,493,614,20241027190000,272,0,0,24.57,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,1,1107,493,614,20241027230000,315,0,0,28.46,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,1,1107,493,614,20241028150000,427,189,238,38.57,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,2,999,447,552,20241027120000,111,0,0,11.11,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,2,999,447,552,20241027190000,245,0,0,24.52,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,2,999,447,552,20241027230000,268,0,0,26.83,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,2,999,447,552,20241028150000,343,162,181,34.33,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,3,1019,456,563,20241027120000,94,0,0,9.22,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,3,1019,456,563,20241027190000,238,0,0,23.36,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,3,1019,456,563,20241027230000,259,0,0,25.42,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,3,1019,456,563,20241028150000,353,165,188,34.64,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,4,1012,483,529,20241027120000,97,0,0,9.58,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,4,1012,483,529,20241027190000,260,0,0,25.69,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,4,1012,483,529,20241027230000,283,0,0,27.96,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,4,1012,483,529,20241028150000,367,165,202,36.26,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,5,937,457,480,20241027120000,153,0,0,16.33,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,5,937,457,480,20241027190000,284,0,0,30.31,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,5,937,457,480,20241027230000,312,0,0,33.3,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,5,937,457,480,20241028150000,411,202,209,43.86,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,6,1056,517,539,20241027120000,72,0,0,6.82,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,6,1056,517,539,20241027190000,171,0,0,16.19,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,6,1056,517,539,20241027230000,188,0,0,17.8,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,6,1056,517,539,20241028150000,271,131,140,25.66,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,7,1048,499,549,20241027120000,75,0,0,7.16,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,7,1048,499,549,20241027190000,165,0,0,15.74,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,7,1048,499,549,20241027230000,178,0,0,16.98,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,7,1048,499,549,20241028150000,218,103,115,20.8,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,8,445,215,230,20241027120000,24,0,0,5.39,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,8,445,215,230,20241027190000,62,0,0,13.93,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,8,445,215,230,20241027230000,72,0,0,16.18,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,8,445,215,230,20241028150000,117,59,58,26.29,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,9,1099,512,587,20241027120000,139,0,0,12.65,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,9,1099,512,587,20241027190000,318,0,0,28.94,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,9,1099,512,587,20241027230000,351,0,0,31.94,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,9,1099,512,587,20241028150000,471,223,248,42.86,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,10,1095,509,586,20241027120000,128,0,0,11.69,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,10,1095,509,586,20241027190000,278,0,0,25.39,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,10,1095,509,586,20241027230000,326,0,0,29.77,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,10,1095,509,586,20241028150000,429,202,227,39.18,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,11,825,408,417,20241027120000,78,0,0,9.45,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,11,825,408,417,20241027190000,161,0,0,19.52,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,11,825,408,417,20241027230000,188,0,0,22.79,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,11,825,408,417,20241028150000,250,124,126,30.3,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,12,336,182,154,20241027120000,32,0,0,9.52,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,12,336,182,154,20241027190000,72,0,0,21.43,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,12,336,182,154,20241027230000,81,0,0,24.11,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,12,336,182,154,20241028150000,130,71,59,38.69,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,13,747,373,374,20241027120000,59,0,0,7.9,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,13,747,373,374,20241027190000,131,0,0,17.54,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,13,747,373,374,20241027230000,160,0,0,21.42,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,13,747,373,374,20241028150000,223,121,102,29.85,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,14,978,479,499,20241027120000,99,0,0,10.12,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,14,978,479,499,20241027190000,239,0,0,24.44,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,14,978,479,499,20241027230000,272,0,0,27.81,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,14,978,479,499,20241028150000,375,180,195,38.34,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,15,715,376,339,20241027120000,90,0,0,12.59,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,15,715,376,339,20241027190000,221,0,0,30.91,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,15,715,376,339,20241027230000,247,0,0,34.55,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,15,715,376,339,20241028150000,329,158,171,46.01,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,16,436,212,224,20241027120000,71,0,0,16.28,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,16,436,212,224,20241027190000,147,0,0,33.72,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,16,436,212,224,20241027230000,179,0,0,41.06,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,16,436,212,224,20241028150000,252,125,127,57.8,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,17,808,405,403,20241027120000,96,0,0,11.88,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,17,808,405,403,20241027190000,269,0,0,33.29,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,17,808,405,403,20241027230000,329,0,0,40.72,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,17,808,405,403,20241028150000,456,224,232,56.44,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,18,648,312,336,20241027120000,94,0,0,14.51,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,18,648,312,336,20241027190000,228,0,0,35.19,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,18,648,312,336,20241027230000,256,0,0,39.51,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,18,648,312,336,20241028150000,334,165,169,51.54,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,19,1007,491,516,20241027120000,112,0,0,11.12,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,19,1007,491,516,20241027190000,226,0,0,22.44,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,19,1007,491,516,20241027230000,253,0,0,25.12,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,19,1007,491,516,20241028150000,339,162,177,33.66,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,20,990,482,508,20241027120000,112,0,0,11.31,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,20,990,482,508,20241027190000,273,0,0,27.58,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,20,990,482,508,20241027230000,305,0,0,30.81,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,20,990,482,508,20241028150000,408,203,205,41.21,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,21,1045,486,559,20241027120000,96,0,0,9.19,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,21,1045,486,559,20241027190000,244,0,0,23.35,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,21,1045,486,559,20241027230000,278,0,0,26.6,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,21,1045,486,559,20241028150000,361,161,200,34.55,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,22,955,445,510,20241027120000,126,0,0,13.19,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,22,955,445,510,20241027190000,287,0,0,30.05,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,22,955,445,510,20241027230000,320,0,0,33.51,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,22,955,445,510,20241028150000,418,190,228,43.77,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,23,980,448,532,20241027120000,109,0,0,11.12,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,23,980,448,532,20241027190000,284,0,0,28.98,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,23,980,448,532,20241027230000,320,0,0,32.65,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,23,980,448,532,20241028150000,427,198,229,43.57,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,24,1009,496,513,20241027120000,126,0,0,12.49,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,24,1009,496,513,20241027190000,282,0,0,27.95,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,24,1009,496,513,20241027230000,322,0,0,31.91,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,24,1009,496,513,20241028150000,435,217,218,43.11,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,25,1211,580,631,20241027120000,93,0,0,7.68,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,25,1211,580,631,20241027190000,232,0,0,19.16,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,25,1211,580,631,20241027230000,273,0,0,22.54,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,25,1211,580,631,20241028150000,361,179,182,29.81,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,26,696,335,361,20241027120000,87,0,0,12.5,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,26,696,335,361,20241027190000,216,0,0,31.03,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,26,696,335,361,20241027230000,249,0,0,35.78,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,26,696,335,361,20241028150000,320,156,164,45.98,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,27,1061,492,569,20241027120000,66,0,0,6.22,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,27,1061,492,569,20241027190000,149,0,0,14.04,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,27,1061,492,569,20241027230000,158,0,0,14.89,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,27,1061,492,569,20241028150000,206,91,115,19.42,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,28,1035,469,566,20241027120000,91,0,0,8.79,null,affluenza_comune_034_0460,010046
