_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
99.cand.8.liste.4,99.cand.8,99,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
99.cand.8.liste.5,99.cand.8,99,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
100.cand.0.liste.0,100.cand.0,100,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
100.cand.1.liste.0,100.cand.1,100,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
100.cand.2.liste.0,100.cand.2,100,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
100.cand.3.liste.0,100.cand.3,100,,,,,0
100.cand.4.liste.0,100.cand.4,100,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
100.cand.5.liste.0,100.cand.5,100,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
100.cand.6.liste.0,100.cand.6,100,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
100.cand.7.liste.0,100.cand.7,100,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
100.cand.7.liste.1,100.cand.7,100,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
100.cand.7.liste.2,100.cand.7,100,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
100.cand.7.liste.3,100.cand.7,100,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
100.cand.7.liste.4,100.cand.7,100,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
100.cand.7.liste.5,100.cand.7,100,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
100.cand.7.liste.6,100.cand.7,100,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
100.cand.8.liste.0,100.cand.8,100,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
100.cand.8.liste.1,100.cand.8,100,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
100.cand.8.liste.2,100.cand.8,100,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
100.cand.8.liste.3,100.cand.8,100,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
100.cand.8.liste.4,100.cand.8,100,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
100.cand.8.liste.5,100.cand.8,100,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
101.cand.0.liste.0,101.cand.0,101,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
101.cand.1.liste.0,101.cand.1,101,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
101.cand.2.liste.0,101.cand.2,101,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
101.cand.3.liste.0,101.cand.3,101,,,,,0
101.cand.4.liste.0,101.cand.4,101,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
101.cand.5.liste.0,101.cand.5,101,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
101.cand.6.liste.0,101.cand.6,101,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
101.cand.7.liste.0,101.cand.7,101,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
101.cand.7.liste.1,101.cand.7,101,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
101.cand.7.liste.2,101.cand.7,101,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
101.cand.7.liste.3,101.cand.7,101,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
101.cand.7.liste.4,101.cand.7,101,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
101.cand.7.liste.5,101.cand.7,101,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
101.cand.7.liste.6,101.cand.7,101,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
101.cand.8.liste.0,101.cand.8,101,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
101.cand.8.liste.1,101.cand.8,101,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
101.cand.8.liste.2,101.cand.8,101,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
101.cand.8.liste.3,101.cand.8,101,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
101.cand.8.liste.4,101.cand.8,101,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
101.cand.8.liste.5,101.cand.8,101,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
102.cand.0.liste.0,102.cand.0,102,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
102.cand.1.liste.0,102.cand.1,102,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
102.cand.2.liste.0,102.cand.2,102,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
102.cand.3.liste.0,102.cand.3,102,,,,,0
102.cand.4.liste.0,102.cand.4,102,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
102.cand.5.liste.0,102.cand.5,102,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
102.cand.6.liste.0,102.cand.6,102,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
102.cand.7.liste.0,102.cand.7,102,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
102.cand.7.liste.1,102.cand.7,102,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
102.cand.7.liste.2,102.cand.7,102,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
102.cand.7.liste.3,102.cand.7,102,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
102.cand.7.liste.4,102.cand.7,102,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
102.cand.7.liste.5,102.cand.7,102,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
102.cand.7.liste.6,102.cand.7,102,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
102.cand.8.liste.0,102.cand.8,102,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
102.cand.8.liste.1,102.cand.8,102,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
102.cand.8.liste.2,102.cand.8,102,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
102.cand.8.liste.3,102.cand.8,102,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
102.cand.8.liste.4,102.cand.8,102,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
102.cand.8.liste.5,102.cand.8,102,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
103.cand.0.liste.0,103.cand.0,103,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
103.cand.1.liste.0,103.cand.1,103,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
103.cand.2.liste.0,103.cand.2,103,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
103.cand.3.liste.0,103.cand.3,103,,,,,0
103.cand.4.liste.0,103.cand.4,103,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
103.cand.5.liste.0,103.cand.5,103,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
103.cand.6.liste.0,103.cand.6,103,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
103.cand.7.liste.0,103.cand.7,103,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
103.cand.7.liste.1,103.cand.7,103,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
103.cand.7.liste.2,103.cand.7,103,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
103.cand.7.liste.3,103.cand.7,103,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
103.cand.7.liste.4,103.cand.7,103,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
103.cand.7.liste.5,103.cand.7,103,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
103.cand.7.liste.6,103.cand.7,103,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
103.cand.8.liste.0,103.cand.8,103,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
103.cand.8.liste.1,103.cand.8,103,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
103.cand.8.liste.2,103.cand.8,103,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
103.cand.8.liste.3,103.cand.8,103,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
103.cand.8.liste.4,103.cand.8,103,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
103.cand.8.liste.5,103.cand.8,103,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
104.cand.0.liste.0,104.cand.0,104,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
104.cand.1.liste.0,104.cand.1,104,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
104.cand.2.liste.0,104.cand.2,104,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
104.cand.3.liste.0,104.cand.3,104,,,,,0
104.cand.4.liste.0,104.cand.4,104,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
104.cand.5.liste.0,104.cand.5,104,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
104.cand.6.liste.0,104.cand.6,104,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
104.cand.7.liste.0,104.cand.7,104,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
104.cand.7.liste.1,104.cand.7,104,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
104.cand.7.liste.2,104.cand.7,104,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
104.cand.7.liste.3,104.cand.7,104,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
104.cand.7.liste.4,104.cand.7,104,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
104.cand.7.liste.5,104.cand.7,104,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
104.cand.7.liste.6,104.cand.7,104,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
104.cand.8.liste.0,104.cand.8,104,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
104.cand.8.liste.1,104.cand.8,104,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
104.cand.8.liste.2,104.cand.8,104,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
104.cand.8.liste.3,104.cand.8,104,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
104.cand.8.liste.4,104.cand.8,104,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
104.cand.8.liste.5,104.cand.8,104,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
105.cand.0.liste.0,105.cand.0,105,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
105.cand.1.liste.0,105.cand.1,105,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
105.cand.2.liste.0,105.cand.2,105,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
105.cand.3.liste.0,105.cand.3,105,,,,,0
105.cand.4.liste.0,105.cand.4,105,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
105.cand.5.liste.0,105.cand.5,105,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
105.cand.6.liste.0,105.cand.6,105,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
105.cand.7.liste.0,105.cand.7,105,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
105.cand.7.liste.1,105.cand.7,105,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
105.cand.7.liste.2,105.cand.7,105,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
105.cand.7.liste.3,105.cand.7,105,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
105.cand.7.liste.4,105.cand.7,105,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
105.cand.7.liste.5,105.cand.7,105,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
105.cand.7.liste.6,105.cand.7,105,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
105.cand.8.liste.0,105.cand.8,105,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
105.cand.8.liste.1,105.cand.8,105,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
105.cand.8.liste.2,105.cand.8,105,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
105.cand.8.liste.3,105.cand.8,105,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
105.cand.8.liste.4,105.cand.8,105,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
105.cand.8.liste.5,105.cand.8,105,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
106.cand.0.liste.0,106.cand.0,106,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
106.cand.1.liste.0,106.cand.1,106,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
106.cand.2.liste.0,106.cand.2,106,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
106.cand.3.liste.0,106.cand.3,106,,,,,0
106.cand.4.liste.0,106.cand.4,106,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
106.cand.5.liste.0,106.cand.5,106,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
106.cand.6.liste.0,106.cand.6,106,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
106.cand.7.liste.0,106.cand.7,106,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
106.cand.7.liste.1,106.cand.7,106,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
106.cand.7.liste.2,106.cand.7,106,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
106.cand.7.liste.3,106.cand.7,106,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
106.cand.7.liste.4,106.cand.7,106,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
106.cand.7.liste.5,106.cand.7,106,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
106.cand.7.liste.6,106.cand.7,106,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
106.cand.8.liste.0,106.cand.8,106,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
106.cand.8.liste.1,106.cand.8,106,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
106.cand.8.liste.2,106.cand.8,106,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
106.cand.8.liste.3,106.cand.8,106,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
106.cand.8.liste.4,106.cand.8,106,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
106.cand.8.liste.5,106.cand.8,106,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
107.cand.0.liste.0,107.cand.0,107,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
107.cand.1.liste.0,107.cand.1,107,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
107.cand.2.liste.0,107.cand.2,107,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
107.cand.3.liste.0,107.cand.3,107,,,,,0
107.cand.4.liste.0,107.cand.4,107,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
107.cand.5.liste.0,107.cand.5,107,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
107.cand.6.liste.0,107.cand.6,107,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
107.cand.7.liste.0,107.cand.7,107,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
107.cand.7.liste.1,107.cand.7,107,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
107.cand.7.liste.2,107.cand.7,107,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
107.cand.7.liste.3,107.cand.7,107,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
107.cand.7.liste.4,107.cand.7,107,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
107.cand.7.liste.5,107.cand.7,107,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
107.cand.7.liste.6,107.cand.7,107,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
107.cand.8.liste.0,107.cand.8,107,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
107.cand.8.liste.1,107.cand.8,107,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
107.cand.8.liste.2,107.cand.8,107,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
107.cand.8.liste.3,107.cand.8,107,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
107.cand.8.liste.4,107.cand.8,107,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
107.cand.8.liste.5,107.cand.8,107,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
108.cand.0.liste.0,108.cand.0,108,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
108.cand.1.liste.0,108.cand.1,108,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
108.cand.2.liste.0,108.cand.2,108,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
108.cand.3.liste.0,108.cand.3,108,,,,,0
108.cand.4.liste.0,108.cand.4,108,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
108.cand.5.liste.0,108.cand.5,108,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
108.cand.6.liste.0,108.cand.6,108,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
108.cand.7.liste.0,108.cand.7,108,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
108.cand.7.liste.1,108.cand.7,108,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
108.cand.7.liste.2,108.cand.7,108,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
108.cand.7.liste.3,108.cand.7,108,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
108.cand.7.liste.4,108.cand.7,108,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
108.cand.7.liste.5,108.cand.7,108,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
108.cand.7.liste.6,108.cand.7,108,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-037.png,0,0
108.cand.8.liste.0,108.cand.8,108,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-037.png,0,0
108.cand.8.liste.1,108.cand.8,108,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-037.png,0,0
108.cand.8.liste.2,108.cand.8,108,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-037.png,0,0
108.cand.8.liste.3,108.cand.8,108,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-037.png,0,0
108.cand.8.liste.4,108.cand.8,108,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-037.png,0,0
108.cand.8.liste.5,108.cand.8,108,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-037.png,0,0
109.cand.0.liste.0,109.cand.0,109,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-037.png,0,0
109.cand.1.liste.0,109.cand.1,109,18,FORZA DEL POPOLO,7-20241027000000-18-037.png,0,0
109.cand.2.liste.0,109.cand.2,109,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-037.png,0,0
109.cand.3.liste.0,109.cand.3,109,,,,,0
109.cand.4.liste.0,109.cand.4,109,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-037.png,0,0
109.cand.5.liste.0,109.cand.5,109,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-037.png,0,0
109.cand.6.liste.0,109.cand.6,109,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-037.png,0,0
109.cand.7.liste.0,109.cand.7,109,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-037.png,0,0
109.cand.7.liste.1,109.cand.7,109,13,BUCCI LIBERTAS UDC,7-20241027000000-13-037.png,0,0
109.cand.7.liste.2,109.cand.7,109,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-037.png,0,0
109.cand.7.liste.3,109.cand.7,109,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-037.png,0,0
109.cand.7.liste.4,109.cand.7,109,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-037.png,0,0
109.cand.7.liste.5,109.cand.7,109,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-037.png,0,0
