minint_elettorale,comune,comune_codice,codice_sezione,file,com_istat_code
1070340250,GENOVA,250,162,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,163,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,164,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,165,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,166,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,167,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,168,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,169,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,170,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,171,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,172,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,173,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,174,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,175,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,176,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,177,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,178,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,179,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,180,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,181,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,182,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,183,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,184,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,185,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,186,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,187,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,188,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,189,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,190,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,191,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,192,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,193,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,194,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,195,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,196,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,197,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,198,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,199,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,200,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,201,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,202,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,203,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,204,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,205,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,206,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,207,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,208,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,209,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,210,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,211,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,212,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,213,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,214,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,215,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,216,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,217,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,218,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,219,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,220,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,221,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,222,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,223,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,224,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,225,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,226,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,227,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,228,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,229,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,230,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,231,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,232,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,233,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,234,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,235,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,236,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,237,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,238,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,239,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,240,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,241,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,242,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,243,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,244,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,245,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,246,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,247,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,248,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,249,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,250,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,251,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,252,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,253,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,254,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,255,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,256,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,257,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,258,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,259,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,260,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,261,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,262,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,263,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,264,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,265,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,266,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,267,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,268,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,269,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,270,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,271,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,272,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,273,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,274,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,275,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,276,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,277,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,278,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,279,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,280,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,281,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,282,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,283,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,284,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,285,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,286,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,287,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,288,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,289,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,290,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,291,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,292,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,293,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,294,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,295,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,296,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,297,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,298,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,299,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,300,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,301,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,302,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,303,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,304,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,305,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,306,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,307,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,308,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,309,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,310,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,311,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,312,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,313,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,314,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,315,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,316,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,317,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,318,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,319,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,320,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,321,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,322,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,323,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,324,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,325,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,326,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,327,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,328,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,329,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,330,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,331,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,332,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,333,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,334,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,335,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,336,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,337,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,338,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,339,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,340,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,341,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,342,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,343,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,344,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,345,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,346,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,347,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,348,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,349,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,350,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,351,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,352,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,353,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,354,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,355,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,356,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,357,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,358,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,359,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,360,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,361,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,362,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,363,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,364,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,365,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,366,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,367,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,368,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,369,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,370,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,371,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,372,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,373,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,374,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,375,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,376,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,377,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,378,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,379,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,380,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,381,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,382,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,383,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,384,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,385,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,386,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,387,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,388,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,389,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,390,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,391,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,392,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,393,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,394,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,395,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,396,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,397,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,398,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,399,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,400,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,401,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,402,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,403,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,404,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,405,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,406,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,407,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,408,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,409,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,410,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,411,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,412,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,413,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,414,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,415,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,416,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,417,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,418,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,419,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,420,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,421,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,422,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,423,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,424,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,425,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,426,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,427,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,428,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,429,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,430,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,431,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,432,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,433,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,434,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,435,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,436,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,437,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,438,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,439,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,440,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,441,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,442,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,443,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,444,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,445,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,446,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,447,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,448,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,449,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,450,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,451,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,452,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,453,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,454,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,455,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,456,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,457,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,458,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,459,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,460,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,461,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,462,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,463,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,464,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,465,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,466,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,467,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,468,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,469,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,470,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,471,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,472,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,473,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,474,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,475,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,476,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,477,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,478,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,479,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,480,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,481,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,482,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,483,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,484,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,485,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,486,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,487,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,488,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,489,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,490,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,491,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,492,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,493,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,494,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,495,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,496,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,497,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,498,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,499,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,500,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,501,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,502,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,503,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,504,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,505,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,506,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,507,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,508,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,509,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,510,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,511,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,512,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,513,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,514,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,515,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,516,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,517,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,518,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,519,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,520,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,521,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,522,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,523,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,524,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,525,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,526,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,527,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,528,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,529,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,530,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,531,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,532,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,533,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,534,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,535,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,536,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,537,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,538,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,539,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,540,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,541,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,542,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,543,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,544,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,545,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,546,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,547,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,548,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,549,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,550,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,551,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,552,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,553,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,554,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,555,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,556,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,557,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,558,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,559,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,560,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,561,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,562,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,563,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,564,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,565,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,566,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,567,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,568,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,569,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,570,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,571,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,572,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,573,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,574,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,575,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,576,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,577,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,578,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,579,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,580,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,581,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,582,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,583,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,584,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,585,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,586,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,587,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,588,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,589,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,590,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,591,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,592,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,593,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,594,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,595,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,596,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,597,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,598,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,599,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,600,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,601,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,602,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,603,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,604,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,605,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,606,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,607,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,608,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,609,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,610,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,611,affluenza_comune_034_0250,010025
